observation_id,task_id,task_version,category,workload,tags,font_id,font_family,font_size_px,margin_px,line_gap_px,width,height,patch_columns,patch_rows,patches,estimated_image_tokens,image_sha256,font_sha256,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,instruction_sha256,payload_sha256,completed_at
coding_012:atkinson-hyperlegible:8px:05443b443fe5,coding_012,1,coding,coding,shell;command_generation,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,153,25,5,1,5,6.0,05443b443fe55a494a5a73cfec1ed7aaf4096f16c62034b7965ae11a6cd6fc20,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-0c35-7362-9978-52a4add8796c,7250,0,,True,1.0,ls -a,"""ls -a""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 12913, ""output_tokens"": 75, ""reasoning_output_tokens"": 66}",cb43ab36e219374e1822326f308b2963e44d6b0fcbcddd8aabb5e27f57f253ff,3fac10aa450a496873cc7e69cad9aa08dc7f6f2233e90cfc5d2cacdde32f1558,2026-09-05T01:48:55.813344+00:00
coding_013:atkinson-hyperlegible:8px:38b88f3ca21c,coding_013,1,coding,coding,regex;pattern_generation,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,89,49,3,2,6,7.199999999999999,38b88f3ca21c778a709b3b01db9b75336fdd61fe71746426d2fdfb85411b2ab6,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-0e03-7d63-8073-19dc12d5cf8a,5271,0,,True,1.0,^\d+$,"""^\\d+$""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12924, ""output_tokens"": 76, ""reasoning_output_tokens"": 67}",ca4c3d0f9c02a8cab80cd9636c652f7ed24271ea7f750cc1c65df4c6345e642c,f8c0938475be19b9dbef6728803e08d1900bf43d34c170ba9857779524c62bc9,2026-09-05T01:48:54.181614+00:00
coding_014:atkinson-hyperlegible:8px:6516fcadfbec,coding_014,1,coding,coding,css;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,158,25,5,1,5,6.0,6516fcadfbecad52696eb35235a296483af6cab62a4a166240e85f01a4786cb7,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-1b1a-7360-8ed7-c44587b9aa60,6132,0,,True,1.0,display: none;,"""display: none;""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12909, ""output_tokens"": 126, ""reasoning_output_tokens"": 116}",f1ef8b5162bfb45130ecbe681b68e1071492b63ebfc9ed9d28f74c3b507c4322,9b7f6aa994b97a2909d0fd457050b87c23de1c34ef6e8d943dc6211753c533d3,2026-09-05T01:48:58.744329+00:00
coding_015:atkinson-hyperlegible:8px:8d0e127ed1b1,coding_015,1,coding,coding,html;markup_completion,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,160,25,5,1,5,6.0,8d0e127ed1b149d9b72dc5f634b99268d926686651fb37a09da86a717e3f9e44,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-1d2e-7341-be4f-d51648ab23ff,5101,0,,True,1.0,<br>,"""<br>""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12910, ""output_tokens"": 65, ""reasoning_output_tokens"": 57}",abf107ce1b353856ca50ad9407834d133d96b1e31bcc1b70136d6fee0eee31e1,bfb5ae9aaaa74b3a6aa9945e5208f2317a01ef49bd2f4d94a1ad62dad9e6ff16,2026-09-05T01:48:58.096372+00:00
coding_016:atkinson-hyperlegible:8px:1897cab8bf9b,coding_016,1,coding,coding,python;bug_fix;off_by_one,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,154,25,5,1,5,6.0,1897cab8bf9bdc24d264e8a062de1cab7a9e808fa6dc0d0fd6e0834be5c70e5e,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-2205-7403-a770-17f5e0a2ca05,5383,0,,True,1.0,range(4),"""range(4)""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12912, ""output_tokens"": 118, ""reasoning_output_tokens"": 108}",782fdddc985928bc3acd325099ebf3c97b8695aa5f0bfe51a80b003d992a2b12,56ff2625ade55ce88cf0a91f283d3d76ef31ea411cc3ace03d04817b3dd56a44,2026-09-05T01:48:59.567053+00:00
coding_017:atkinson-hyperlegible:8px:d09e1a1e4e2a,coding_017,1,coding,coding,javascript;bug_fix;comparison,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,215,25,7,1,7,8.4,d09e1a1e4e2a9962225ac60abdb7e13ba9a1a6d6b03bbf64c6df864a2ca6841a,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-27cd-79c0-8ec0-e6a27b9bbbda,5005,0,,True,1.0,status === 'ready',"""status === 'ready'""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12918, ""output_tokens"": 86, ""reasoning_output_tokens"": 75}",0be20368ce78c89c79ccc17f6d7dc5693172fed358f39c99bf849b2c091240af,0eb799579e82b52a3f4820eb45a340b8238ddc2083279ed4c19cba628cd779a0,2026-09-05T01:49:00.819638+00:00
coding_018:atkinson-hyperlegible:8px:a7610afca21f,coding_018,1,coding,coding,python;state_tracking;json_output,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,159,25,5,1,5,6.0,a7610afca21fafc63e298655d5c7f4cea811b42403d8c7e2ca658bd5b9b025e2,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-3088-7e00-afe8-5b08ad5e8d4c,5414,0,,True,1.0,"{""a"":3,""b"":7}","{""a"": 3, ""b"": 7}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12918, ""output_tokens"": 61, ""reasoning_output_tokens"": 46}",7d52e8975d9f45e7cbcd6a089e1110e336522799e3eee476fb9eee26762931f7,1c929e5719e83bb9511a1be9601989c183b443fc90e6c88c5dcc810e7f58c888,2026-09-05T01:49:03.511676+00:00
coding_019:atkinson-hyperlegible:8px:a27207364016,coding_019,1,coding,coding,python;slice;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,158,25,5,1,5,6.0,a2720736401642b9f67f9e7ac6bcde624912dacaf1c8e276187d33320c35abdf,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-33ba-7bf3-b4ca-396c07170ed5,4481,0,,True,1.0,items[1:],"""items[1:]""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 60, ""reasoning_output_tokens"": 50}",48e881ce107a180c6404efe110323a8dae5c0f1cae9324b9e5c87fdb6e3630cc,46735e88f4427bda5f1affea8ea0b70dc1ee0221d1a0dd05fcc19192c9b153c5,2026-09-05T01:49:03.226828+00:00
coding_020:atkinson-hyperlegible:8px:2bad2d591a53,coding_020,1,coding,coding,git;command_generation,atkinson-hyperlegible,Atkinson Hyperlegible,8,1,1,88,49,3,2,6,7.199999999999999,2bad2d591a53d96a5a5245eb12a51f2ca6ae0ad1383c981a83e4ace8be749794,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-36bf-7ed0-9337-b88a09f23a6f,7283,0,,True,1.0,git status,"""git status""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 12913, ""output_tokens"": 142, ""reasoning_output_tokens"": 134}",4f94a56bcd1c61657e9d68c3ca99823b4779eedbf8e8eb8c460f7bf0f3e773fb,ae84ebfa09f3066f32b8642fbe8b7cef34367dc4af5f5c700254e86e35fe737f,2026-09-05T01:49:06.851415+00:00
semantic_001:atkinson-hyperlegible:9px:6ac59a8b7889,semantic_001,1,semantic_selection,noncoding,selection;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,87,31,3,1,3,3.5999999999999996,6ac59a8b788989c8787ee415fc49bc2575f7a62b3f7657e4ff0492e3e036b4ae,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-3b68-7180-8fc2-80ed7d523294,4275,0,,True,1.0,Montreal,"""Montreal""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12914, ""output_tokens"": 40, ""reasoning_output_tokens"": 32}",40b0e846efe9a109846ffc0829af50e42ce0489375994ad40362e80c976b6b19,6b72b9eb4a9b03e2b8935fc96c5bf1d5d5e6d6bf673ab03a9e94f68b623bb08a,2026-09-05T01:49:05.095620+00:00
semantic_002:atkinson-hyperlegible:9px:6eeefcd673b5,semantic_002,1,semantic_selection,noncoding,minimum;selection;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,91,31,3,1,3,3.5999999999999996,6eeefcd673b5ee05d2b96a1c6bf4601622f45f2442fad8040085c2554c226954,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-44fe-7a20-b903-ece5b67e9a0d,4500,0,,True,1.0,otter,"""otter""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 60, ""reasoning_output_tokens"": 52}",7d7588df18f3c001366202f8e4add6ca613c03fdff75fbc0ff12488cd66a30e2,33c0615c818b29719e4bc35c8514ee4b8a1c24aba7a4afbee7ad106a1d390f31,2026-09-05T01:49:07.728246+00:00
negation_001:atkinson-hyperlegible:9px:a6b4425ded4a,negation_001,1,negation,noncoding,not;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,95,31,3,1,3,3.5999999999999996,a6b4425ded4a20607d3068576c6fd58c23f507b853750c7ab5cc83ac6d742451,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-4680-7ca0-a564-53807201676a,4360,0,,True,1.0,banana,"""banana""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12914, ""output_tokens"": 36, ""reasoning_output_tokens"": 29}",f87e916b364aa0b9345186d0a2132f82a3c624a5242720aae9ea58b97f2833a4,ae392015d712e925056aa165a20f03c7b38860fec3dd59f2999f8c788c95ac45,2026-09-05T01:49:07.872395+00:00
negation_002:atkinson-hyperlegible:9px:8997545dbcb4,negation_002,1,negation,noncoding,except;ordering;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,147,31,5,1,5,6.0,8997545dbcb40d03e268284d184791e175d7d38beebc4de1df9ef2030b085720,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-4c5c-70a0-9c25-6fd8a87e4976,4279,0,,True,1.0,"red
green
yellow","[""red"", ""green"", ""yellow""]","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 61, ""reasoning_output_tokens"": 50}",9651aeaee8ec93fcf51b5a61872a56e85671a7b005339ab2f737369dab545e5a,ea51a96b10183ec80737c7e1496f0c042d8d09f54e5c43c607609a730d14f34c,2026-09-05T01:49:09.376183+00:00
negation_003:atkinson-hyperlegible:9px:d623971d647e,negation_003,1,negation,noncoding,ignore;ranking;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,146,31,5,1,5,6.0,d623971d647e40c33f5d804311bbd8fe97885567331c62153ea9f289ec1d02a5,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-52fa-73a2-b2fd-24fe96d092c6,4718,0,,True,1.0,A,"""A""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12929, ""output_tokens"": 66, ""reasoning_output_tokens"": 59}",5e8da1b5d5b9ce7731d178971370485e421d6782391d8f0f38f44e2e1d02e857,c62f5320f02f81a821de7cbf80e9122a8d3700721781d7e5d3d02e8f912d1a6e,2026-09-05T01:49:11.570884+00:00
conditional_001:atkinson-hyperlegible:9px:919fcd97b95e,conditional_001,1,conditional,noncoding,strict_threshold;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,153,31,5,1,5,6.0,919fcd97b95e88f125e927e2ea7b5ffd2d2227ef79d5f582e74ad4f35efcc091,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-5749-7613-bc14-04deebf490fd,5876,0,,True,1.0,LOW,"""LOW""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 12904, ""output_tokens"": 44, ""reasoning_output_tokens"": 37}",82405719c0c9580d45965cf7ec5c5e71cebf569372b5160d07185723c70c56f4,736064cbf4aa1733936ff5298ddf848a2846b01929f04f93ce33a03080c68962,2026-09-05T01:49:13.605495+00:00
conditional_002:atkinson-hyperlegible:9px:7eabdbf8d642,conditional_002,1,conditional,noncoding,presence;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,155,31,5,1,5,6.0,7eabdbf8d642ab1ed91b4e0a6b2f54b3706cb0d0c62a88fa12d0ed351cbc27ba,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-57b8-7430-807e-f4e422c3afd7,5596,0,,True,1.0,2026-08-31,"""2026-08-31""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12926, ""output_tokens"": 54, ""reasoning_output_tokens"": 42}",96c82200650a902b6e8d48cf0e2f0c86fc7132b4677534eed72dba19de311567,89d227f31e78ecee708a6c7d3b88a8a7526e4d84bbcee5b0e222b2378738dafc,2026-09-05T01:49:13.469410+00:00
conditional_003:atkinson-hyperlegible:9px:4ca2db02a2cd,conditional_003,1,conditional,noncoding,and_condition;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,92,61,3,2,6,7.199999999999999,4ca2db02a2cd16f6044cb9aaa487722574c75dbe4f815a34acc1ffd4bf6eb782,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-5cfa-7723-ab8f-5b43f84dede3,5970,0,,True,1.0,REVIEW,"""REVIEW""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 45, ""reasoning_output_tokens"": 37}",edf684b0f3dde6860eeec6a7447f0aefeec8a0f0b796b1da1150c138a1d1cbd7,b5704abd67aebb83005a70a42a42c0ac8fba2dfa424c340c42f4da42b16a8071,2026-09-05T01:49:15.347271+00:00
multistep_001:atkinson-hyperlegible:9px:72f01dac94d9,multistep_001,1,multi_step,noncoding,ordered_steps;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,95,61,3,2,6,7.199999999999999,72f01dac94d9c573999d6c8c7931cd4a6f563196a5d67f1c54ca88c1bc749557,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-6565-7821-a7ba-a163b8597dc1,4254,0,,True,1.0,10,"""10""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 70, ""reasoning_output_tokens"": 63}",0d509cf9313a2239f967c0104055f1174a8f3698af50dbfcf215a37ab71a66e8,aea0785ad682051a85d95e9b229a2567f9435751b0cf7c6e9171c84f7f808d20,2026-09-05T01:49:15.825342+00:00
multistep_002:atkinson-hyperlegible:9px:1fe09e8ca993,multistep_002,1,multi_step,noncoding,filter_then_select;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,144,31,5,1,5,6.0,1fe09e8ca993bf5276e8fc38e5958753dab6e1cb935b8c94029473b10621e728,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-6d65-75e3-9607-965b2a9209b9,4981,0,,True,1.0,13,"""13""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12918, ""output_tokens"": 66, ""reasoning_output_tokens"": 59}",7e43fe81becf5ac960da2b0f40e9e4bd88b353503dca504a78d898c926ba42e2,87b249dadb5b10bd879d16ed8c5b86ba73533ae73f60032781cb6595d74afb31,2026-09-05T01:49:18.451621+00:00
structured_001:atkinson-hyperlegible:9px:da2f23c35306,structured_001,1,structured_output,noncoding,json;no_explanation;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,158,31,5,1,5,6.0,da2f23c35306c4d9bb730dc4fb69b22f6eddb6712f48fb6e097b05e450ae3c85,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-6e4a-79a2-b7a1-d223fc42a0e7,4821,0,,True,1.0,"{""city"":""Ottawa"",""country"":""Canada""}","{""city"": ""Ottawa"", ""country"": ""Canada""}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 12912, ""output_tokens"": 63, ""reasoning_output_tokens"": 47}",3f89323fe5caf1f84f5658d9c9ed2aafe19fdd73a03c516563f6c273a03424a3,622109dc4322032aebf9eeb743817dae6e0df9d0a35c664713543709d5fd1eae,2026-09-05T01:49:18.427417+00:00
structured_002:atkinson-hyperlegible:9px:1b5714435bab,structured_002,1,structured_output,noncoding,json;type_constraint;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,156,31,5,1,5,6.0,1b5714435babe20fcff9cccc65dc0a1f90d95d4ac584e1356d38d5e4e7a86b63,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-7463-79c2-a2f5-e6214af49384,6248,0,,True,1.0,"{""name"":""Delta"",""active"":true}","{""active"": true, ""name"": ""Delta""}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12914, ""output_tokens"": 69, ""reasoning_output_tokens"": 54}",d632b9feac55818cae577d52dfc40eb64c40a33e8c2c9834d284ad9efa92b9b1,9441c9d71187d3b8266bac211aa6ad41bd37b3afb11ba398bfcd4aa95632a468,2026-09-05T01:49:21.596291+00:00
uncertainty_001:atkinson-hyperlegible:9px:cefe55606b55,uncertainty_001,1,uncertainty,noncoding,null;do_not_infer;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,220,31,7,1,7,8.4,cefe55606b559ecbca94872db24ec73b8e7ef863ec52c87e6acd834c77ed8c5e,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-768c-7fe3-b3c0-9c461104da9b,6636,0,,True,1.0,null,"""null""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12921, ""output_tokens"": 78, ""reasoning_output_tokens"": 71}",2f8ae13df2cdca8237ea1a08cdf38f20dd7a5a77d3eb4a61d0b765390cad3794,f59a2dfb7828e60872d951e51c4010d4a7c16c433479acb987791fc765ba7da3,2026-09-05T01:49:22.463123+00:00
uncertainty_002:atkinson-hyperlegible:9px:f4be8958f18e,uncertainty_002,1,uncertainty,noncoding,null;no_calculation;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,172,31,6,1,6,7.199999999999999,f4be8958f18e5b6737e0605d7edfe59e6a01ec951464f07f4e3fcf2ca41502b1,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-80b1-7422-84ce-17c08d518eb6,4756,0,,True,1.0,null,"""null""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12921, ""output_tokens"": 65, ""reasoning_output_tokens"": 58}",34dd0d11975122927183588f0be1799c9b2535a175cf9fded778de97d7b723c2,5eadb83b51e81348d2c9b6d45886c0e5beab41a197b82d9a9ac4e2c7bdeff7f5,2026-09-05T01:49:23.185530+00:00
numeric_date_001:atkinson-hyperlegible:9px:c3ed5b2bc823,numeric_date_001,1,numeric_date,noncoding,date;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,84,31,3,1,3,3.5999999999999996,c3ed5b2bc823de0e315ab8d2662e18314db6ad9f758ac4a9bd5d6f511767c4ff,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-8124-7ab2-824a-e0526780c959,4979,0,,True,1.0,2026-01-14,"""2026-01-14""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12912, ""output_tokens"": 57, ""reasoning_output_tokens"": 45}",7f8add86c16fb6c2d7b5cfc212e957c22233fcbf4eed05c70e006717d71592fc,b277add660b77da981dd926cf53b60cec8e10b192814ecc5cadb843055cc24e5,2026-09-05T01:49:23.432670+00:00
numeric_date_002:atkinson-hyperlegible:9px:b104a47c731a,numeric_date_002,1,numeric_date,noncoding,strict_threshold;decimal;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,120,31,4,1,4,4.8,b104a47c731abb218487472bad1d2f056d52683cbf301fa3ec88de3ce4315d53,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-8cca-7fb3-9b82-1e3f6c39a517,8597,0,,False,0.0,No such value.,"""20.5""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12919, ""output_tokens"": 273, ""reasoning_output_tokens"": 263}",936415283d841811b8f22f4f533febcd51f64076f8c82d0d6aacae046b205e6a,d2243ac9dd3c72f0767abcd6ac6d44ac9b55dc31404f823cd5e0b55445c09dd7,2026-09-05T01:49:30.194712+00:00
formatting_001:atkinson-hyperlegible:9px:64a73aab3f7c,formatting_001,1,formatting,noncoding,bounded_output;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,155,31,5,1,5,6.0,64a73aab3f7c73128b04c16e36382864f1f25fa9ea581468380fef6860a7a80b,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-9020-74a2-a1e8-b3b146834985,5039,0,,True,1.0,"otter,fox,lynx","[""otter"", ""fox"", ""lynx""]","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12915, ""output_tokens"": 60, ""reasoning_output_tokens"": 47}",eccbf18b111f82b6ec1e55b2ae9883252797ebfbc09bfc48f2bfca79039c33aa,b8e8cc5d7a4b5138ab91064502371fe92ee480f6505e345800157f702d37f1b8,2026-09-05T01:49:27.505541+00:00
reference_001:atkinson-hyperlegible:9px:a584a454be32,reference_001,1,reference_resolution,noncoding,reference;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,148,31,5,1,5,6.0,a584a454be32b6d8b969b2602014f9f41f85e4a8a400e6a67785662f25bd2581,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-93b0-71a2-9a2d-b1bde96bf56b,6058,0,,True,1.0,5.50,"""5.50""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12925, ""output_tokens"": 77, ""reasoning_output_tokens"": 68}",ae4ac98c5b20b804e03ce6e324f7af68d0849555e9c4b1074d0011beb71ca01e,533a0f8192cf59a70bcbc9cc1ba905b4f00aacf7eb8be13ac4807786b4257257,2026-09-05T01:49:29.245204+00:00
reference_002:atkinson-hyperlegible:9px:450b40ffbbae,reference_002,1,reference_resolution,noncoding,relative_position;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,120,31,4,1,4,4.8,450b40ffbbaeec1289ca9da53e31d0565d2e367f7d9714cf62923e3ec14abe31,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-9521-78a3-9f34-0380d48a6fc6,5090,0,,True,1.0,Bea,"""Bea""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12915, ""output_tokens"": 54, ""reasoning_output_tokens"": 46}",5ed7a2a13759eb9129547d92cb028dd3cd2150ef6c2a1dfa93d735ce6ae50f9b,8305e113276491cf35300814f1e031cf63868563c738b350ff0861140de4df3f,2026-09-05T01:49:28.524847+00:00
ocr_control_001:atkinson-hyperlegible:9px:33f048872a02,ocr_control_001,1,ocr_control,noncoding,confusable_characters;control;non_coding,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,156,31,5,1,5,6.0,33f048872a027541eed2dffaa4ef8cd5c48938a5aa20e062b419632c8676c92f,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-a397-7dd2-bf6c-5b28fe28e97d,5456,0,,True,1.0,0O1lI5S8B-7aF2,"""0O1lI5S8B-7aF2""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12920, ""output_tokens"": 78, ""reasoning_output_tokens"": 58}",b63cdb53f20bed5d81f85c4c2dbd201a0bf9a812213f65d963e886034e49f168,e7b81febcee25fa4ba0c0fc264f3812d410d57df9b95ca96bb7f64aa28e4b69e,2026-09-05T01:49:32.962867+00:00
coding_001:atkinson-hyperlegible:9px:84c5f6b0c07c,coding_001,1,coding,coding,python;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,124,61,4,2,8,9.6,84c5f6b0c07c7c46047dbdcd59e81ce66367a6b45f88b7a297a92ae7689b8169,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-a7d4-7852-86a7-9510e24a6170,4656,0,,True,1.0,x * x,"""x * x""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12915, ""output_tokens"": 61, ""reasoning_output_tokens"": 52}",8ba513335e1fc6910a417526de3a728fb29afdf42d83d23e96bcbd1fbc874675,8ab916d91724cababdd49695e1fed1ed51b6f48db052d2063f450b346cf43a54,2026-09-05T01:49:33.182121+00:00
coding_002:atkinson-hyperlegible:9px:428aa44622b0,coding_002,1,coding,coding,javascript;code_completion,atkinson-hyperlegible,Atkinson Hyperlegible,9,1,1,216,31,7,1,7,8.4,428aa44622b033ed36b82d5b968db7fba5ec431474b74e9ee70b10d85540682f,7fb917c89019896d0b52ee84b7cbb3304c18cb90b19a62f5e32712bd23e97669,gpt-5.6-luna,1,01a06f41-aabe-7212-ac9a-5041abc7a098,4661,0,,True,1.0,items.length,"""items.length""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12920, ""output_tokens"": 53, ""reasoning_output_tokens"": 45}",387c5d71debf815171e6621b0b959925a6298267d60b76b66e95193e6c0bf56f,003fc1ebfb6d6ad72f31f096ff42750e9dc75f11aa55ae4e8c38a94eca46c10c,2026-09-05T01:49:33.907784+00:00
